Date;Oslo Børs all-share index (OSEAX);Wilshire 5000 full cap price index (WILL5000);Consumer price index (CPI);Industrial production (Production);Money market rate (3m NIBOR);10-year government bond rate (10y G-bond);Brent crude oil price (Crude oil);USD/NOK exchange rate (USD/NOK) ;Datetime value (Datetime)
2016-04-21;-0.063058674;-0.0210343;0.033266187;-0.012702048;-0.36;-0.03999996;-0.27677977;0.03109777;12164.0
2016-04-22;-0.07531071;-0.022318363;0.033266187;-0.012702048;-0.36;-0.029999971;-0.29827636;0.03820026;12165.0
2016-04-25;-0.08236909;-0.025847971;0.033266187;-0.012702048;-0.36;-0.01999998;-0.31750315;0.051482677;12168.0
2016-04-26;-0.08130497;-0.018488526;0.033266187;-0.012702048;-0.36;-0.01999998;-0.30098635;0.048987627;12169.0
2016-04-27;-0.052319825;-0.019537747;0.033266187;-0.012702048;-0.36;0.00999999;-0.2945217;0.059960246;12170.0
2016-04-28;-0.028010845;-0.02448821;0.033266187;-0.012702048;-0.36;-0.089999914;-0.28716588;0.06812489;12171.0
2016-04-29;-0.048630416;-0.018595517;0.033266187;-0.012702048;-0.45000005;-0.07000005;-0.28575903;0.08093786;12172.0
2016-05-02;-0.057305932;-0.020552635;0.033266187;-0.012702048;-0.49;-0.07000005;-0.28551376;0.074570894;12175.0
2016-05-03;-0.08111185;-0.032996953;0.033266187;-0.012702048;-0.49;-0.13;-0.33317858;0.06031263;12176.0
2016-05-04;-0.08006656;-0.026639402;0.033266187;-0.012702048;-0.49;-0.13;-0.34168702;0.06848538;12177.0
2016-05-05;-0.075555384;-0.023972213;0.033266187;-0.012702048;-0.49;-0.26;-0.32965875;0.083774924;12178.0
2016-05-06;-0.06425977;-0.024148822;0.033266187;-0.012702048;-0.49;-0.39999998;-0.31310648;0.110952735;12179.0
2016-05-09;-0.07840222;-0.035434008;0.033266187;-0.012702048;-0.49;-0.35000002;-0.3351614;0.09651244;12182.0
2016-05-10;-0.08530283;-0.019193888;0.033266187;-0.012702048;-0.49;-0.36;-0.29942697;0.08735621;12183.0
2016-05-11;-0.07450026;-0.02611661;0.033266187;-0.012702048;-0.49;-0.43999994;-0.2920571;0.09693265;12184.0
2016-05-12;-0.07866603;-0.02633524;0.033266187;-0.012702048;-0.49;-0.35000002;-0.3000151;0.08841777;12185.0
2016-05-13;-0.08260137;-0.044402957;0.033266187;-0.012702048;-0.49;-0.35000002;-0.2825557;0.09658146;12186.0
2016-05-16;-0.074997365;-0.0357275;0.03729844;-0.0046189427;-0.49;-0.34000003;-0.2504251;0.104724884;12189.0
2016-05-17;-0.07308859;-0.048855722;0.033132553;-0.018223226;-0.49;-0.36;-0.2523408;0.10973859;12190.0
2016-05-18;-0.056824684;-0.047814548;0.033132553;-0.018223226;-0.49;-0.27999997;-0.22920603;0.100847125;12191.0
2016-05-19;-0.075778365;-0.050881565;0.033132553;-0.018223226;-0.49;-0.23000002;-0.25991815;0.10667145;12192.0
2016-05-20;-0.06556034;-0.04602498;0.033132553;-0.018223226;-0.49;-0.24000001;-0.24976814;0.098537326;12193.0
2016-05-23;-0.06323773;-0.045841873;0.033132553;-0.018223226;-0.49;-0.22000003;-0.26166922;0.10811663;12196.0
2016-05-24;-0.055087388;-0.032435477;0.033132553;-0.018223226;-0.49;-0.21000004;-0.25162286;0.10919142;12197.0
2016-05-25;-0.02743411;-0.015821517;0.033132553;-0.018223226;-0.49;-0.14999998;-0.20729929;0.08872867;12198.0
2016-05-26;-0.027015388;-0.025185704;0.033132553;-0.018223226;-0.49;-0.17000008;-0.192828;0.06753385;12199.0
2016-05-27;-0.032049716;-0.019363701;0.033132553;-0.018223226;-0.49;-0.14999998;-0.18346637;0.066522956;12200.0
2016-05-30;-0.025697052;-0.0133548975;0.033132553;-0.018223226;-0.49;-0.100000024;-0.22276759;0.07326639;12203.0
2016-05-31;-0.032037795;-0.015920639;0.033132553;-0.018223226;-0.51;-0.13;-0.21647847;0.05030477;12204.0
2016-06-01;-0.04898548;-0.01353997;0.033132553;-0.018223226;-0.51;-0.26;-0.22695595;0.05901277;12205.0
2016-06-02;-0.05463761;-0.013076544;0.033132553;-0.018223226;-0.51;-0.39999998;-0.21870023;0.06615639;12206.0
2016-06-03;-0.048152506;-0.007888734;0.033132553;-0.018223226;-0.51;-0.49;-0.19622141;0.0782882;12207.0
2016-06-06;-0.038823605;-0.0022412539;0.033132553;-0.018223226;-0.51;-0.42000008;-0.1891982;0.042880297;12210.0
2016-06-07;-0.02905178;0.0058932304;0.033132553;-0.018223226;-0.51;-0.43000007;-0.18865162;0.027680397;12211.0
2016-06-08;-0.013399899;0.009596705;0.033132553;-0.018223226;-0.51;-0.53;-0.19769096;0.036804438;12212.0
2016-06-09;-0.02989167;-0.0043377876;0.033132553;-0.018223226;-0.51;-0.66999996;-0.21784168;0.05720508;12213.0
2016-06-10;-0.04399991;-0.01622057;0.033132553;-0.018223226;-0.51;-0.6099999;-0.22051442;0.048642993;12214.0
2016-06-13;-0.043087125;-0.018004239;0.033132553;-0.018223226;-0.51;-0.68000007;-0.21886373;0.06805515;12217.0
2016-06-14;-0.044801056;-0.015412092;0.033132553;-0.018223226;-0.51;-0.66999996;-0.2149533;0.07433593;12218.0
2016-06-15;-0.041280866;-0.022090614;0.031062126;0.05250299;-0.51;-0.62;-0.21860081;0.06946516;12219.0
2016-06-16;-0.070231855;-0.021311045;0.034068108;0.056166053;-0.51;-0.66999996;-0.24839509;0.08520794;12220.0
2016-06-17;-0.040266693;-0.03359258;0.034068108;0.056166053;-0.51;-0.65;-0.24116015;0.08216894;12221.0
2016-06-20;-0.026452601;-0.02273196;0.034068108;0.056166053;-0.51;-0.6;-0.18060935;0.057189226;12224.0
2016-06-21;-0.038250744;-0.026233196;0.034068108;0.056166053;-0.51;-0.63;-0.20416254;0.07498443;12225.0
2016-06-22;-0.03591013;-0.02901256;0.034068108;0.056166053;-0.51;-0.63;-0.21469104;0.06470382;12226.0
2016-06-23;-0.034974217;-0.007812083;0.034068108;0.056166053;-0.51;-0.53999996;-0.21093625;0.044089794;12227.0
2016-06-24;-0.05826384;-0.040187;0.034068108;0.056166053;-0.51;-0.77;-0.22493362;0.08901334;12228.0
2016-06-27;-0.08553797;-0.05849099;0.034068108;0.056166053;-0.51;-0.8499999;-0.25058198;0.09187138;12231.0
2016-06-28;-0.04799837;-0.021229982;0.034068108;0.056166053;-0.51;-0.8000001;-0.21582246;0.07071793;12232.0
2016-06-29;-0.022309422;-0.007145703;0.034068108;0.056166053;-0.37;-0.81000006;-0.19747967;0.068093896;12233.0
2016-06-30;-0.014790058;0.000323534;0.034068108;0.056166053;-0.33000004;-0.88;-0.22060019;0.06355214;12234.0
2016-07-01;-0.0060613155;0.0034413338;0.034068108;0.056166053;-0.33000004;-0.88;-0.22809005;0.050580025;12235.0
2016-07-04;-0.0014837384;0.0034413338;0.034068108;0.056166053;-0.33000004;-0.87;-0.18692857;0.04168856;12238.0
2016-07-05;-0.0062583685;-0.00046741962;0.034068108;0.056166053;-0.33000004;-0.84999996;-0.20195836;0.033087373;12239.0
2016-07-06;-0.006926179;-0.00069499016;0.034068108;0.056166053;-0.33000004;-0.8000001;-0.16483921;0.028072834;12240.0
2016-07-07;0.016111255;0.015427113;0.034068108;0.056166053;-0.33000004;-0.74999994;-0.17540395;0.028757215;12241.0
2016-07-08;0.004137516;0.028956532;0.034068108;0.056166053;-0.33000004;-0.75;-0.22998446;0.040019155;12242.0
2016-07-11;0.006021261;0.02068758;0.034068108;0.056166053;-0.33000004;-0.89;-0.23700625;0.06982088;12245.0
2016-07-12;-0.0014072061;0.01698339;0.034068108;0.056166053;-0.33000004;-0.9;-0.18931109;0.046064973;12246.0
2016-07-13;-0.0071097612;0.012076139;0.034068108;0.056166053;-0.33000004;-0.83000004;-0.21905601;0.0319798;12247.0
2016-07-14;-0.008284032;0.018296719;0.034068108;0.056166053;-0.33000004;-0.71999997;-0.19759333;0.029133916;12248.0
2016-07-15;-0.011951029;0.009965897;0.030969024;0.01645124;-0.33000004;-0.7099999;-0.19298553;0.027283907;12249.0
2016-07-18;-0.014814258;0.012003303;0.036963105;0.017626286;-0.33000004;-0.68;-0.19563681;0.038648725;12252.0
2016-07-19;-0.005972028;0.010234714;0.036963105;0.017626286;-0.33000004;-0.68;-0.19000351;0.033536315;12253.0
2016-07-20;-0.010054588;0.019440055;0.036963105;0.017626286;-0.33000004;-0.7300001;-0.18090808;0.03529513;12254.0
2016-07-21;0.011532187;0.017967224;0.036963105;0.017626286;-0.33000004;-0.65;-0.20173877;0.04035425;12255.0
2016-07-22;-0.0010982156;0.029199123;0.036963105;0.017626286;-0.33000004;-0.65;-0.20659965;0.045625806;12256.0
2016-07-25;-0.0064858794;0.036875725;0.036963105;0.017626286;-0.33000004;-0.62;-0.1939584;0.04200256;12259.0
2016-07-26;0.020855665;0.04427731;0.036963105;0.017626286;-0.33000004;-0.61;-0.1943776;0.049468637;12260.0
2016-07-27;0.019118309;0.030810475;0.036963105;0.017626286;-0.33000004;-0.63;-0.21215469;0.04948175;12261.0
2016-07-28;-0.010996342;0.024884343;0.036963105;0.017626286;-0.33000004;-0.66999996;-0.2349717;0.043556094;12262.0
2016-07-29;-0.02348864;0.02657783;0.036963105;0.017626286;-0.33000004;-0.63;-0.24921721;0.048190713;12263.0
2016-08-01;-0.02034372;0.026614785;0.036963105;0.017626286;-0.26;-0.58000004;-0.24620008;0.030812144;12266.0
2016-08-02;-0.0279876;0.022155046;0.036963105;0.017626286;-0.26;-0.51;-0.19175595;0.02574563;12267.0
2016-08-03;-0.03079009;0.027896523;0.036963105;0.017626286;-0.26;-0.49;-0.17583537;0.025672555;12268.0
2016-08-04;-0.028690219;0.02500403;0.036963105;0.017626286;-0.26;-0.56000006;-0.15721858;0.022515059;12269.0
2016-08-05;-0.009835601;0.04227209;0.036963105;0.017626286;-0.26;-0.5400001;-0.11150622;0.016377091;12270.0
2016-08-08;-0.008626521;0.04484105;0.036963105;0.017626286;-0.26;-0.5;-0.09045011;0.026732326;12273.0
2016-08-09;0.005808711;0.03235686;0.036963105;0.017626286;-0.26;-0.51;-0.10207039;0.025633216;12274.0
2016-08-10;0.01662755;0.038847566;0.036963105;0.017626286;-0.26;-0.47000003;-0.108599246;0.007363081;12275.0
2016-08-11;0.027841449;0.042933464;0.036963105;0.017626286;-0.26;-0.39999998;-0.08407539;0.017071605;12276.0
2016-08-12;0.0224545;0.043574333;0.036963105;0.017626286;-0.26;-0.44000006;-0.060195804;0.005374193;12277.0
2016-08-15;0.032799006;0.042675376;0.036963105;0.017626286;-0.26;-0.40999997;-0.010043919;0.0033131838;12280.0
2016-08-16;0.03163767;0.030550241;0.04395604;-0.059023798;-0.26;-0.36;0.010466814;-0.011732042;12281.0
2016-08-17;0.015898347;0.034971952;0.04395604;-0.059023798;-0.26;-0.4100001;0.03361702;-0.0056898;12282.0
2016-08-18;0.03188646;0.046732903;0.04395604;-0.059023798;-0.26;-0.42000008;0.081092834;-0.01718533;12283.0
2016-08-19;0.053468823;0.06815958;0.04395604;-0.059023798;-0.26;-0.35000002;0.08240187;-0.004893601;12284.0
2016-08-22;0.06973755;0.10086775;0.04395604;-0.059023798;-0.26;-0.33000004;0.097171545;0.003563881;12287.0
2016-08-23;0.13821495;0.14880896;0.04395604;-0.059023798;-0.26;-0.29000008;0.17095459;0.0051170588;12288.0
2016-08-24;0.11135411;0.15725625;0.04395604;-0.059023798;-0.26;-0.38;0.13616824;0.00561285;12289.0
2016-08-25;0.098675966;0.11568594;0.04395604;-0.059023798;-0.26;-0.38;0.17935824;-0.013979554;12290.0
2016-08-26;0.08164525;0.08744657;0.04395604;-0.059023798;-0.26;-0.40999997;0.116959095;-0.016729414;12291.0
2016-08-29;0.06440067;0.091355324;0.04395604;-0.059023798;-0.26;-0.35000002;0.03523028;0.0015442371;12294.0
2016-08-30;0.07397139;0.098193645;0.04395604;-0.059023798;-0.19000006;-0.39999998;-0.00062543154;-0.0034273267;12295.0
2016-08-31;0.08748531;0.12821639;0.04395604;-0.059023798;-0.120000005;-0.52;-0.017622948;0.0007686615;12296.0
2016-09-01;0.08048272;0.10856295;0.04395604;-0.059023798;-0.120000005;-0.48000002;-0.054961145;0.010164142;12297.0
2016-09-02;0.066287875;0.11253905;0.04395604;-0.059023798;-0.120000005;-0.46000004;-0.08827615;0.007980108;12298.0
2016-09-05;0.10277033;0.1288104;0.04395604;-0.059023798;-0.120000005;-0.39;-0.03848529;0.0015588999;12301.0
2016-09-06;0.09854257;0.13198757;0.04395604;-0.059023798;-0.120000005;-0.39999998;-0.0045238733;-0.0069057345;12302.0
2016-09-07;0.0868448;0.10580182;0.04395604;-0.059023798;-0.120000005;-0.47000003;-0.038461566;-0.009922266;12303.0
2016-09-08;0.07273185;0.11832583;0.04395604;-0.059023798;-0.120000005;-0.48000002;0.024770975;-0.014444292;12304.0
2016-09-09;0.08364618;0.084866285;0.04395604;-0.059023798;-0.120000005;-0.34000003;0.012560129;0.0003168583;12305.0
2016-09-12;0.07857776;0.09520042;0.04395604;-0.059023798;-0.120000005;-0.31000006;0.020268798;0.0037798882;12308.0
2016-09-13;0.07637274;0.08264017;0.04395604;-0.059023798;-0.120000005;-0.2800001;0.0132985115;0.0023936033;12309.0
2016-09-14;0.0691489;0.06878388;0.04395604;-0.059023798;-0.120000005;-0.33000004;-0.005663216;0.011091948;12310.0
2016-09-15;0.04223621;0.07028854;0.04604602;-0.028135955;-0.120000005;-0.3900001;-0.07132721;0.0005347729;12311.0
2016-09-16;0.042282343;0.06835294;0.040040016;0.0035170317;-0.120000005;-0.45000005;-0.062357605;0.012691021;12312.0
2016-09-19;0.06602073;0.08650839;0.040040016;0.0035170317;-0.120000005;-0.39999998;-0.0262267;0.024254918;12315.0
2016-09-20;0.0637877;0.081808925;0.040040016;0.0035170317;-0.120000005;-0.42000008;-0.050377786;0.010736942;12316.0
2016-09-21;0.07965398;0.10798037;0.040040016;0.0035170317;-0.120000005;-0.37;-0.014992416;0.0023243427;12317.0
2016-09-22;0.10106838;0.11851895;0.040040016;0.0035170317;-0.120000005;-0.38;-0.016458333;-0.02176404;12318.0
2016-09-23;0.114672184;0.11599624;0.040040016;0.0035170317;-0.120000005;-0.26999998;-0.0074373484;-0.035743475;12319.0
2016-09-26;0.07344198;0.107963085;0.040040016;0.0035170317;-0.120000005;-0.3399999;-0.014170885;-0.049536467;12322.0
2016-09-27;0.08232641;0.14399207;0.040040016;0.0035170317;-0.120000005;-0.36;-0.023675084;-0.053413868;12323.0
2016-09-28;0.089897394;0.15022945;0.040040016;0.0035170317;-0.120000005;-0.30999994;-0.043926;-0.047289073;12324.0
2016-09-29;0.096734166;0.118545055;0.040040016;0.0035170317;-0.07999992;-0.25;0.024106622;-0.052354336;12325.0
2016-09-30;0.08793974;0.1257739;0.040040016;0.0035170317;-0.06999993;-0.21000004;0.016006827;-0.050383925;12326.0
2016-10-03;0.09566593;0.10617316;0.040040016;0.0035170317;-0.06999993;-0.17999995;0.04425347;-0.0542441;12329.0
2016-10-04;0.07328212;0.080228925;0.040040016;0.0035170317;-0.06999993;-0.17999995;-0.012942374;-0.043629646;12330.0
2016-10-05;0.05424583;0.088847876;0.040040016;0.0035170317;-0.06999993;-0.20000005;-0.03447604;-0.04041177;12331.0
2016-10-06;0.03795767;0.07936001;0.040040016;0.0035170317;-0.06999993;-0.23000002;-0.029423177;-0.021502614;12332.0
2016-10-07;0.047368765;0.066260576;0.040040016;0.0035170317;-0.06999993;-0.21000004;-0.03145981;-0.013599873;12333.0
2016-10-10;0.056252003;0.07073951;0.040040016;0.0035170317;-0.06999993;-0.28999996;-0.010368705;0.0020772219;12336.0
2016-10-11;0.06383252;0.05642891;0.040040016;0.0035170317;-0.06999993;-0.35000002;-0.009224772;0.013250709;12337.0
2016-10-12;0.06557202;0.0654068;0.040040016;0.0035170317;-0.06999993;-0.30999994;0.012055635;0.0053993464;12338.0
2016-10-13;0.060896754;0.06754398;0.040040016;0.0035170317;-0.06999993;-0.2800001;0.02155447;0.015435576;12339.0
2016-10-14;0.06315076;0.051285505;0.040040016;0.0035170317;-0.06999993;-0.23000002;0.020889878;0.018045306;12340.0
2016-10-17;0.054818988;0.044492126;0.035785317;-0.06833708;-0.06999993;-0.1500001;0.0071487427;0.01431036;12343.0
2016-10-18;0.057578564;0.050296426;0.035785317;-0.06833708;-0.06999993;-0.24000001;0.048410892;0.0052808523;12344.0
2016-10-19;0.06686604;0.054004908;0.035785317;-0.06833708;-0.06999993;-0.28999996;0.10483694;0.00482738;12345.0
2016-10-20;0.06605363;0.05953014;0.035785317;-0.06833708;-0.06999993;-0.27999997;0.07919514;0.0005761385;12346.0
2016-10-21;0.069152474;0.043245554;0.035785317;-0.06833708;-0.06999993;-0.26;0.07920146;0.0033545494;12347.0
2016-10-24;0.058196902;0.03752172;0.035785317;-0.06833708;-0.06999993;-0.29000008;0.07559395;-0.011644125;12350.0
2016-10-25;0.06740439;0.035411477;0.035785317;-0.06833708;-0.06999993;-0.35000002;0.05389738;-0.013474286;12351.0
2016-10-26;0.06024897;0.036592007;0.035785317;-0.06833708;-0.06999993;-0.27999997;0.07553792;-0.022209346;12352.0
2016-10-27;0.06819558;0.018793702;0.035785317;-0.06833708;-0.06999993;-0.109999895;0.032142878;-0.032301724;12353.0
2016-10-28;0.07833862;0.017319322;0.035785317;-0.06833708;-0.06999993;-0.17000008;-0.005412221;-0.03372222;12354.0
2016-10-31;0.0723393;0.022539616;0.035785317;-0.06833708;-0.049999952;-0.22000003;-0.037499964;-0.031926215;12357.0
2016-11-01;0.06708348;0.0036780834;0.035785317;-0.06833708;0.0;-0.26;-0.044667065;-0.03320104;12358.0
2016-11-02;0.033683896;-0.0066031814;0.035785317;-0.06833708;0.0;-0.26;-0.07791668;-0.03905803;12359.0
2016-11-03;0.023106694;-0.007738471;0.035785317;-0.06833708;0.0;-0.24000001;-0.06643951;-0.040258408;12360.0
2016-11-04;0.026089668;-0.0076310635;0.035785317;-0.06833708;0.0;-0.26999998;-0.08751851;-0.039665997;12361.0
2016-11-07;0.041690707;0.014425397;0.035785317;-0.06833708;0.0;-0.30000007;-0.07073116;-0.035692096;12364.0
2016-11-08;0.043295622;0.028312445;0.035785317;-0.06833708;0.0;-0.35000002;-0.042089045;-0.046039402;12365.0
2016-11-09;0.053341746;0.040245533;0.035785317;-0.06833708;0.0;-0.26;-0.05512482;-0.04468465;12366.0
2016-11-10;0.06853831;0.04676175;0.035785317;-0.06833708;0.0;-0.110000014;-0.029124081;-0.0324046;12367.0
2016-11-11;0.08263779;0.063325524;0.035785317;-0.06833708;0.0;-0.05000007;-0.074922144;-0.0383991;12368.0
2016-11-14;0.08321309;0.07728112;0.035785317;-0.06833708;0.0;0.07000005;-0.00357306;-0.022284687;12371.0
2016-11-15;0.09149599;0.0700115;0.031683087;-0.09010011;0.0;0.01999998;0.09607756;-0.027472973;12372.0
2016-11-16;0.07509434;0.07016301;0.03663361;-0.13236934;0.0;0.05000007;0.091812015;-0.020803928;12373.0
2016-11-17;0.06937337;0.05861938;0.03663361;-0.13236934;0.0;0.00999999;0.07527137;-0.020457685;12374.0
2016-11-18;0.06891799;0.058016896;0.03663361;-0.13236934;0.0;0.049999952;0.05187106;-0.0110269785;12375.0
2016-11-21;0.08429694;0.06160605;0.03663361;-0.13236934;0.0;0.110000014;0.08166623;-0.0076645017;12378.0
2016-11-22;0.092215896;0.066091776;0.03663361;-0.13236934;0.0;0.029999971;0.05491984;-0.011690617;12379.0
2016-11-23;0.089457035;0.06546986;0.03663361;-0.13236934;0.0;0.059999943;0.04867053;-0.010756314;12380.0
2016-11-24;0.09478927;0.06486726;0.03663361;-0.13236934;0.0;0.120000005;0.0913682;-0.006802857;12381.0
2016-11-25;0.08766425;0.06917167;0.03663361;-0.13236934;0.0;0.13;0.06360507;-0.011624336;12382.0
2016-11-28;0.087370515;0.061870575;0.03663361;-0.13236934;0.0;0.13999999;0.082888365;-0.012032509;12385.0
2016-11-29;0.070640326;0.06819606;0.03663361;-0.13236934;-0.03999996;0.13999999;0.021724224;-0.012439132;12386.0
2016-11-30;0.082576275;0.054815292;0.03663361;-0.13236934;-0.049999952;0.18000007;0.115894794;-0.023062646;12387.0
2016-12-01;0.09438455;0.06263745;0.03663361;-0.13236934;-0.049999952;0.23000002;0.24713743;-0.020828068;12388.0
2016-12-02;0.10100436;0.07935035;0.03663361;-0.13236934;-0.049999952;0.23999989;0.24642849;-0.01782;12389.0
2016-12-05;0.12712765;0.06644356;0.03663361;-0.13236934;-0.049999952;0.22000003;0.28619695;-0.010548949;12392.0
2016-12-06;0.12301278;0.07986355;0.03663361;-0.13236934;-0.049999952;0.23000002;0.31796432;-0.030399203;12393.0
2016-12-07;0.15047681;0.10052729;0.03663361;-0.13236934;-0.049999952;0.25;0.31592298;-0.0475806;12394.0
2016-12-08;0.15511918;0.1132493;0.03663361;-0.13236934;-0.049999952;0.30999994;0.3217212;-0.039074004;12395.0
2016-12-09;0.17867088;0.116061926;0.03663361;-0.13236934;-0.049999952;0.20999992;0.35032332;-0.013764262;12396.0
2016-12-12;0.20448697;0.13597322;0.03663361;-0.13236934;-0.049999952;0.27999997;0.45958364;-0.03037548;12399.0
2016-12-13;0.22056758;0.13887966;0.03663361;-0.13236934;-0.049999952;0.24000001;0.45932627;-0.031906307;12400.0
2016-12-14;0.18222213;0.11662984;0.03663361;-0.13236934;-0.049999952;0.1500001;0.41131175;-0.018844306;12401.0
2016-12-15;0.16805065;0.1050117;0.033563614;-0.09512764;-0.049999952;0.15999997;0.39935076;-0.01175046;12402.0
2016-12-16;0.1872884;0.119473934;0.03553796;0.009280682;-0.049999952;0.19000006;0.4921466;-0.010486484;12403.0
2016-12-19;0.20382726;0.14163113;0.03553796;0.009280682;-0.049999952;0.22000003;0.4562024;-0.009695351;12406.0
2016-12-20;0.20283759;0.13793576;0.03553796;0.009280682;-0.049999952;0.22000003;0.5438597;-0.008699596;12407.0
2016-12-21;0.20212722;0.12519419;0.03553796;0.009280682;-0.049999952;0.18000007;0.5034033;-0.00597924;12408.0
2016-12-22;0.17359555;0.10803044;0.03553796;0.009280682;-0.049999952;0.18000007;0.5099189;-0.0019363761;12409.0
2016-12-23;0.17727685;0.111338735;0.03553796;0.009280682;-0.049999952;0.17000008;0.44895208;-0.0026353002;12410.0
2016-12-26;0.17727685;0.111338735;0.03553796;0.009280682;-0.049999952;0.17000008;0.44895208;-0.0026353002;12413.0
2016-12-27;0.19170201;0.11678302;0.03553796;0.009280682;-0.049999952;0.19000006;0.45442283;0.0021606684;12414.0
2016-12-28;0.1816175;0.09574258;0.03553796;0.009280682;-0.049999952;0.19000006;0.49118054;0.0049512386;12415.0
2016-12-29;0.18233347;0.10398269;0.03553796;0.009280682;-0.049999952;0.16000009;0.54193544;-0.013464332;12416.0
2016-12-30;0.17827559;0.109366775;0.03553796;0.009280682;-0.03999996;0.16000009;0.50122917;-0.021455348;12417.0
2017-01-02;0.19099236;0.109366775;0.03553796;0.009280682;0.01999998;0.120000005;0.50122917;-0.017822623;12420.0
2017-01-03;0.21258008;0.13608778;0.03553796;0.009280682;0.01999998;0.19999993;0.517365;-0.020886779;12421.0
2017-01-04;0.22715557;0.14213908;0.03553796;0.009280682;0.01999998;0.21999991;0.5345894;-0.03455347;12422.0
2017-01-05;0.2534834;0.1555332;0.03553796;0.009280682;0.01999998;0.24000001;0.6226026;-0.04093641;12423.0
2017-01-06;0.28401732;0.18704414;0.03553796;0.009280682;0.01999998;0.20999992;0.66517735;-0.048873723;12424.0
2017-01-09;0.27993155;0.19579017;0.03553796;0.009280682;0.01999998;0.23000002;0.71739817;-0.03778535;12427.0
2017-01-10;0.30146444;0.19678879;0.03553796;0.009280682;0.01999998;0.16999996;0.7650963;-0.033720374;12428.0
2017-01-11;0.31484962;0.19230318;0.03553796;0.009280682;0.01999998;0.14999998;0.8397392;-0.02990377;12429.0
2017-01-12;0.30747676;0.22024608;0.03553796;0.009280682;0.01999998;0.16999996;0.9072778;-0.039750516;12430.0
2017-01-13;0.34826744;0.20419347;0.03553796;0.009280682;0.01999998;0.21000004;0.88522875;-0.036634743;12431.0
2017-01-16;0.35443485;0.2301948;0.030602098;0.0023201704;0.01999998;0.21000004;0.88541675;-0.029055536;12434.0
2017-01-17;0.36943853;0.22495449;0.034687757;0.012895703;0.01999998;0.17999995;0.998538;-0.049120724;12435.0
2017-01-18;0.33654535;0.2289939;0.034687757;0.012895703;0.01999998;0.17999995;0.9652778;-0.04314035;12436.0
2017-01-19;0.41015923;0.23745;0.034687757;0.012895703;0.01999998;0.2700001;1.0445983;-0.045907497;12437.0
2017-01-20;0.3811537;0.23620176;0.034687757;0.012895703;0.01999998;0.2800001;0.99492574;-0.04981029;12438.0
2017-01-23;0.31571245;0.20756435;0.034687757;0.012895703;0.01999998;0.1500001;0.79908085;-0.041869342;12441.0
2017-01-24;0.33577728;0.23711264;0.034687757;0.012895703;0.01999998;0.19000006;0.8343394;-0.04702878;12442.0
2017-01-25;0.33880377;0.2279352;0.034687757;0.012895703;0.01999998;0.25;0.7563025;-0.048736393;12443.0
2017-01-26;0.34963286;0.24055398;0.034687757;0.012895703;0.01999998;0.32999992;0.7558906;-0.03941244;12444.0
2017-01-27;0.32600152;0.23296404;0.034687757;0.012895703;0.01999998;0.37;0.6601031;-0.036218405;12445.0
2017-01-30;0.2855307;0.1941948;0.034687757;0.012895703;0.01999998;0.43000007;0.65268564;-0.038639545;12448.0
2017-01-31;0.29037023;0.19501436;0.034687757;0.012895703;-0.07999992;0.39999998;0.70261943;-0.044745266;12449.0
2017-02-01;0.3473562;0.2187705;0.034687757;0.012895703;-0.07999992;0.42000008;0.8008393;-0.05599183;12450.0
2017-02-02;0.3290168;0.21332026;0.034687757;0.012895703;-0.07999992;0.39;0.7276095;-0.05821711;12451.0
2017-02-03;0.3047173;0.22044575;0.034687757;0.012895703;-0.07999992;0.38;0.7069597;-0.031171024;12452.0
2017-02-06;0.28791964;0.24193668;0.034687757;0.012895703;-0.07999992;0.35000002;0.7007729;-0.033021033;12455.0
2017-02-07;0.3378173;0.26031733;0.034687757;0.012895703;-0.07999992;0.42999995;0.7000632;-0.036515236;12456.0
2017-02-08;0.3407737;0.26308918;0.034687757;0.012895703;-0.07999992;0.36;0.80497503;-0.032195807;12457.0
2017-02-09;0.34838283;0.27141178;0.034687757;0.012895703;-0.07999992;0.39;0.8211876;-0.027430236;12458.0
2017-02-10;0.3916545;0.2921369;0.034687757;0.012895703;-0.07999992;0.47000003;0.9153366;-0.020640433;12459.0
2017-02-13;0.38177836;0.27365577;0.034687757;0.012895703;-0.07999992;0.45999992;0.7028303;-0.024233997;12462.0
2017-02-14;0.33694804;0.27853072;0.034687757;0.012895703;-0.07999992;0.42000008;0.7283019;-0.029774368;12463.0
2017-02-15;0.34207642;0.26290905;0.028571486;0.01647067;-0.07999992;0.3699999;0.75522673;-0.025006115;12464.0
2017-02-16;0.2893288;0.24108458;0.027586222;-0.010588229;-0.07999992;0.31999993;0.6308341;-0.033713937;12465.0
2017-02-17;0.27071357;0.24828815;0.027586222;-0.010588229;-0.07999992;0.26999998;0.6409638;-0.031261325;12466.0
2017-02-20;0.29453397;0.2479639;0.027586222;-0.010588229;-0.07999992;0.29000008;0.7451042;-0.029206693;12469.0
2017-02-21;0.27635133;0.237957;0.027586222;-0.010588229;-0.07999992;0.32000005;0.67728496;-0.028456569;12470.0
2017-02-22;0.2741269;0.25100303;0.027586222;-0.010588229;-0.07999992;0.26;0.7210032;-0.024704814;12471.0
2017-02-23;0.3113668;0.24438822;0.027586222;-0.010588229;-0.07999992;0.31000006;0.7720635;-0.045787692;12472.0
