Date;Oslo Børs all-share index (OSEAX);Datetime value (Datetime)
2017-03-30;0.20113969;12507.0
2017-03-31;0.20626295;12508.0
2017-04-03;0.23322713;12511.0
2017-04-04;0.2324518;12512.0
2017-04-05;0.2591946;12513.0
2017-04-06;0.24929214;12514.0
2017-04-07;0.25413775;12515.0
2017-04-10;0.24382138;12518.0
2017-04-11;0.22764623;12519.0
2017-04-12;0.22838998;12520.0
2017-04-13;0.19916463;12521.0
2017-04-14;0.19864845;12522.0
2017-04-17;0.20702446;12525.0
2017-04-18;0.18615174;12526.0
2017-04-19;0.15855396;12527.0
2017-04-20;0.15534508;12528.0
2017-04-21;0.14863586;12529.0
2017-04-24;0.16742373;12532.0
2017-04-25;0.18513882;12533.0
2017-04-26;0.18230522;12534.0
2017-04-27;0.15489173;12535.0
2017-04-28;0.14653194;12536.0
2017-05-01;0.15614855;12539.0
2017-05-02;0.17831957;12540.0
2017-05-03;0.1937387;12541.0
2017-05-04;0.18349123;12542.0
2017-05-05;0.2007221;12543.0
2017-05-08;0.20570791;12546.0
2017-05-09;0.22203732;12547.0
2017-05-10;0.2220298;12548.0
2017-05-11;0.21302235;12549.0
2017-05-12;0.21016502;12550.0
2017-05-15;0.22381532;12553.0
2017-05-16;0.2299825;12554.0
2017-05-17;0.2299825;12555.0
2017-05-18;0.19001627;12556.0
2017-05-19;0.22845411;12557.0
2017-05-22;0.211393;12560.0
2017-05-23;0.2079637;12561.0
2017-05-24;0.20297456;12562.0
2017-05-25;0.18543983;12563.0
2017-05-26;0.16772091;12564.0
2017-05-29;0.17482889;12567.0
2017-05-30;0.16558278;12568.0
2017-05-31;0.16482854;12569.0
2017-06-01;0.17879975;12570.0
2017-06-02;0.17733252;12571.0
2017-06-05;0.18101203;12574.0
2017-06-06;0.16444468;12575.0
2017-06-07;0.15592456;12576.0
2017-06-08;0.13949084;12577.0
2017-06-09;0.15879333;12578.0
2017-06-12;0.18170786;12581.0
2017-06-13;0.19564581;12582.0
2017-06-14;0.2109127;12583.0
2017-06-15;0.18560445;12584.0
2017-06-16;0.21907485;12585.0
2017-06-19;0.19626582;12588.0
2017-06-20;0.16642272;12589.0
2017-06-21;0.16200256;12590.0
2017-06-22;0.14408863;12591.0
2017-06-23;0.13796067;12592.0
2017-06-26;0.17169106;12595.0
2017-06-27;0.20944452;12596.0
2017-06-28;0.18822014;12597.0
2017-06-29;0.15501678;12598.0
2017-06-30;0.15116537;12599.0
2017-07-03;0.14364767;12602.0
2017-07-04;0.15059721;12603.0
2017-07-05;0.16032553;12604.0
2017-07-06;0.16966426;12605.0
2017-07-07;0.13036323;12606.0
2017-07-10;0.13830364;12609.0
2017-07-11;0.12282419;12610.0
2017-07-12;0.14859092;12611.0
2017-07-13;0.15079868;12612.0
2017-07-14;0.14788246;12613.0
2017-07-17;0.15848804;12616.0
2017-07-18;0.15909886;12617.0
2017-07-19;0.1546222;12618.0
2017-07-20;0.16550124;12619.0
2017-07-21;0.13706636;12620.0
2017-07-24;0.15092587;12623.0
2017-07-25;0.16821098;12624.0
2017-07-26;0.17571878;12625.0
2017-07-27;0.1756891;12626.0
2017-07-28;0.19559824;12627.0
2017-07-31;0.20133698;12630.0
2017-08-01;0.21241224;12631.0
2017-08-02;0.22054029;12632.0
2017-08-03;0.22703636;12633.0
2017-08-04;0.21613693;12634.0
2017-08-07;0.21510816;12637.0
2017-08-08;0.2106638;12638.0
2017-08-09;0.19464254;12639.0
2017-08-10;0.19173908;12640.0
2017-08-11;0.17638373;12641.0
2017-08-14;0.18806171;12644.0
2017-08-15;0.18524575;12645.0
2017-08-16;0.1964128;12646.0
2017-08-17;0.20183289;12647.0
2017-08-18;0.19563031;12648.0
2017-08-21;0.19085968;12651.0
2017-08-22;0.2000035;12652.0
2017-08-23;0.18897462;12653.0
2017-08-24;0.18743658;12654.0
2017-08-25;0.19232547;12655.0
2017-08-28;0.1861881;12658.0
2017-08-29;0.17970812;12659.0
2017-08-30;0.18018138;12660.0
2017-08-31;0.20192146;12661.0
2017-09-01;0.21888268;12662.0
2017-09-04;0.20317852;12665.0
2017-09-05;0.19778371;12666.0
2017-09-06;0.2009691;12667.0
2017-09-07;0.19749963;12668.0
2017-09-08;0.19662464;12669.0
2017-09-11;0.21744514;12672.0
2017-09-12;0.24452245;12673.0
2017-09-13;0.26606226;12674.0
2017-09-14;0.26960194;12675.0
2017-09-15;0.27558494;12676.0
2017-09-18;0.27271497;12679.0
2017-09-19;0.26207066;12680.0
2017-09-20;0.26326072;12681.0
2017-09-21;0.26907814;12682.0
2017-09-22;0.25506878;12683.0
2017-09-25;0.2656635;12686.0
2017-09-26;0.27893174;12687.0
2017-09-27;0.29657686;12688.0
2017-09-28;0.29176533;12689.0
2017-09-29;0.2614181;12690.0
2017-10-02;0.2628373;12693.0
2017-10-03;0.26799476;12694.0
2017-10-04;0.24369335;12695.0
2017-10-05;0.24913299;12696.0
2017-10-06;0.2383076;12697.0
2017-10-09;0.24739683;12700.0
2017-10-10;0.23158991;12701.0
2017-10-11;0.23622692;12702.0
2017-10-12;0.24422932;12703.0
2017-10-13;0.25621212;12704.0
2017-10-16;0.24091315;12707.0
2017-10-17;0.24827993;12708.0
2017-10-18;0.24488449;12709.0
2017-10-19;0.23335779;12710.0
2017-10-20;0.24506736;12711.0
2017-10-23;0.23370993;12714.0
2017-10-24;0.23245752;12715.0
2017-10-25;0.23558366;12716.0
2017-10-26;0.25517547;12717.0
2017-10-27;0.24567604;12718.0
2017-10-30;0.2629125;12721.0
2017-10-31;0.26623356;12722.0
2017-11-01;0.2791747;12723.0
2017-11-02;0.2960509;12724.0
2017-11-03;0.29700863;12725.0
2017-11-06;0.3103187;12728.0
2017-11-07;0.3009466;12729.0
2017-11-08;0.30005193;12730.0
2017-11-09;0.2810893;12731.0
2017-11-10;0.2609439;12732.0
2017-11-13;0.2696762;12735.0
2017-11-14;0.266868;12736.0
2017-11-15;0.23746383;12737.0
2017-11-16;0.24887562;12738.0
2017-11-17;0.23364544;12739.0
2017-11-20;0.24027324;12742.0
2017-11-21;0.2394768;12743.0
2017-11-22;0.2307719;12744.0
2017-11-23;0.22810471;12745.0
2017-11-24;0.21905637;12746.0
2017-11-27;0.20933938;12749.0
2017-11-28;0.2191658;12750.0
2017-11-29;0.23364067;12751.0
2017-11-30;0.21564412;12752.0
2017-12-01;0.20422637;12753.0
2017-12-04;0.2177149;12756.0
2017-12-05;0.1975162;12757.0
2017-12-06;0.19122136;12758.0
2017-12-07;0.17422605;12759.0
2017-12-08;0.16605628;12760.0
2017-12-11;0.16430366;12763.0
2017-12-12;0.17144895;12764.0
2017-12-13;0.16933739;12765.0
2017-12-14;0.16801727;12766.0
2017-12-15;0.1706028;12767.0
2017-12-18;0.17213166;12770.0
2017-12-19;0.17623174;12771.0
2017-12-20;0.17606997;12772.0
2017-12-21;0.19423115;12773.0
2017-12-22;0.18944907;12774.0
2017-12-25;0.18572974;12777.0
2017-12-26;0.18572974;12778.0
2017-12-27;0.18932748;12779.0
2017-12-28;0.18867683;12780.0
2017-12-29;0.18205822;12781.0
2018-01-01;0.1861291;12784.0
2018-01-02;0.17591679;12785.0
2018-01-03;0.1742084;12786.0
2018-01-04;0.1935997;12787.0
2018-01-05;0.194556;12788.0
2018-01-08;0.20134676;12791.0
2018-01-09;0.21938598;12792.0
2018-01-10;0.21877837;12793.0
2018-01-11;0.21030724;12794.0
2018-01-12;0.21302557;12795.0
2018-01-15;0.20698583;12798.0
2018-01-16;0.21522796;12799.0
2018-01-17;0.21246576;12800.0
2018-01-18;0.20511234;12801.0
2018-01-19;0.20026767;12802.0
2018-01-22;0.2034477;12805.0
2018-01-23;0.21015573;12806.0
2018-01-24;0.20292616;12807.0
2018-01-25;0.18169332;12808.0
2018-01-26;0.1722542;12809.0
2018-01-29;0.166996;12812.0
2018-01-30;0.16958559;12813.0
2018-01-31;0.18079948;12814.0
2018-02-01;0.17690504;12815.0
2018-02-02;0.17681742;12816.0
2018-02-05;0.15524364;12819.0
2018-02-06;0.12757099;12820.0
2018-02-07;0.15414989;12821.0
2018-02-08;0.15624559;12822.0
2018-02-09;0.14299166;12823.0
2018-02-12;0.1546861;12826.0
2018-02-13;0.14571404;12827.0
2018-02-14;0.14121556;12828.0
2018-02-15;0.16280651;12829.0
2018-02-16;0.17582655;12830.0
2018-02-19;0.18481934;12833.0
2018-02-20;0.18269229;12834.0
2018-02-21;0.17150056;12835.0
2018-02-22;0.17986774;12836.0
2018-02-23;0.19565928;12837.0
2018-02-26;0.20421278;12840.0
2018-02-27;0.20188928;12841.0
2018-02-28;0.19851029;12842.0
2018-03-01;0.17312169;12843.0
2018-03-02;0.14727783;12844.0
2018-03-05;0.17064059;12847.0
2018-03-06;0.19624686;12848.0
2018-03-07;0.18516755;12849.0
2018-03-08;0.19348097;12850.0
2018-03-09;0.20252526;12851.0
2018-03-12;0.18537366;12854.0
2018-03-13;0.18504643;12855.0
2018-03-14;0.18837667;12856.0
2018-03-15;0.17657709;12857.0
2018-03-16;0.16891348;12858.0
2018-03-19;0.15454519;12861.0
2018-03-20;0.16258824;12862.0
2018-03-21;0.16961157;12863.0
2018-03-22;0.17016518;12864.0
2018-03-23;0.1781497;12865.0
2018-03-26;0.17846644;12868.0
2018-03-27;0.21296275;12869.0
2018-03-28;0.20255864;12870.0
2018-03-29;0.20079553;12871.0
2018-03-30;0.18975532;12872.0
2018-04-02;0.19797492;12875.0
2018-04-03;0.19756031;12876.0
2018-04-04;0.19113302;12877.0
2018-04-05;0.20539749;12878.0
2018-04-06;0.20568466;12879.0
2018-04-09;0.20637906;12882.0
2018-04-10;0.22625566;12883.0
2018-04-11;0.23358858;12884.0
2018-04-12;0.22866166;12885.0
2018-04-13;0.23491251;12886.0
2018-04-16;0.2326417;12889.0
2018-04-17;0.23304093;12890.0
2018-04-18;0.27220416;12891.0
2018-04-19;0.28083384;12892.0
2018-04-20;0.27489913;12893.0
2018-04-23;0.28516626;12896.0
2018-04-24;0.27364182;12897.0
2018-04-25;0.24404442;12898.0
2018-04-26;0.27503717;12899.0
2018-04-27;0.2766739;12900.0
2018-04-30;0.2733004;12903.0
2018-05-01;0.2733004;12904.0
2018-05-02;0.27492;12905.0
2018-05-03;0.2700709;12906.0
2018-05-04;0.2762897;12907.0
2018-05-07;0.27342284;12910.0
2018-05-08;0.26653028;12911.0
2018-05-09;0.2654631;12912.0
2018-05-10;0.26408756;12913.0
2018-05-11;0.26877534;12914.0
2018-05-14;0.2615254;12917.0
2018-05-15;0.26128757;12918.0
2018-05-16;0.25764883;12919.0
2018-05-17;0.25764883;12920.0
2018-05-18;0.2961545;12921.0
2018-05-21;0.2804544;12924.0
2018-05-22;0.27204037;12925.0
2018-05-23;0.26261425;12926.0
2018-05-24;0.24538505;12927.0
2018-05-25;0.2289753;12928.0
2018-05-28;0.24748373;12931.0
2018-05-29;0.24858987;12932.0
2018-05-30;0.25589025;12933.0
2018-05-31;0.2776922;12934.0
2018-06-01;0.2801181;12935.0
2018-06-04;0.2832694;12938.0
2018-06-05;0.27654767;12939.0
2018-06-06;0.2863891;12940.0
2018-06-07;0.29436564;12941.0
2018-06-08;0.30858707;12942.0
2018-06-11;0.31532896;12945.0
2018-06-12;0.30233765;12946.0
2018-06-13;0.30171132;12947.0
2018-06-14;0.31193948;12948.0
2018-06-15;0.32717633;12949.0
2018-06-18;0.31487608;12952.0
2018-06-19;0.29876864;12953.0
2018-06-20;0.29942083;12954.0
2018-06-21;0.29124236;12955.0
2018-06-22;0.31987166;12956.0
2018-06-25;0.29986393;12959.0
2018-06-26;0.3026061;12960.0
2018-06-27;0.3205433;12961.0
2018-06-28;0.3030628;12962.0
2018-06-29;0.31606114;12963.0
2018-07-02;0.30175495;12966.0
2018-07-03;0.29825354;12967.0
2018-07-04;0.29661608;12968.0
2018-07-05;0.3169943;12969.0
2018-07-06;0.30628037;12970.0
2018-07-09;0.33185387;12973.0
2018-07-10;0.3381282;12974.0
2018-07-11;0.3244207;12975.0
2018-07-12;0.28804004;12976.0
2018-07-13;0.26659286;12977.0
2018-07-16;0.25561333;12980.0
2018-07-17;0.24218607;12981.0
2018-07-18;0.24931705;12982.0
2018-07-19;0.24860322;12983.0
2018-07-20;0.23780453;12984.0
2018-07-23;0.25776732;12987.0
2018-07-24;0.26202428;12988.0
2018-07-25;0.26143897;12989.0
2018-07-26;0.24500597;12990.0
2018-07-27;0.25662696;12991.0
2018-07-30;0.24933398;12994.0
2018-07-31;0.26187563;12995.0
2018-08-01;0.25088334;12996.0
2018-08-02;0.24927604;12997.0
2018-08-03;0.24798799;12998.0
2018-08-06;0.24629104;13001.0
2018-08-07;0.25758755;13002.0
2018-08-08;0.25670362;13003.0
2018-08-09;0.25884736;13004.0
2018-08-10;0.25466728;13005.0
2018-08-13;0.26762533;13008.0
2018-08-14;0.25270212;13009.0
2018-08-15;0.24373639;13010.0
2018-08-16;0.23883033;13011.0
2018-08-17;0.25716066;13012.0
2018-08-20;0.27618277;13015.0
2018-08-21;0.2810036;13016.0
2018-08-22;0.27640617;13017.0
2018-08-23;0.2772156;13018.0
2018-08-24;0.2778349;13019.0
2018-08-27;0.28558397;13022.0
2018-08-28;0.29188275;13023.0
2018-08-29;0.30248296;13024.0
2018-08-30;0.28831172;13025.0
2018-08-31;0.2634076;13026.0
2018-09-03;0.2555449;13029.0
2018-09-04;0.2539506;13030.0
2018-09-05;0.23604548;13031.0
2018-09-06;0.24283099;13032.0
2018-09-07;0.23156619;13033.0
2018-09-10;0.24109435;13036.0
2018-09-11;0.2382077;13037.0
2018-09-12;0.23871088;13038.0
2018-09-13;0.228665;13039.0
2018-09-14;0.22725046;13040.0
2018-09-17;0.2375964;13043.0
2018-09-18;0.23653066;13044.0
2018-09-19;0.23138118;13045.0
2018-09-20;0.23380947;13046.0
2018-09-21;0.2333504;13047.0
2018-09-24;0.2459166;13050.0
2018-09-25;0.260929;13051.0
2018-09-26;0.2579534;13052.0
2018-09-27;0.25121891;13053.0
2018-09-28;0.24159169;13054.0
2018-10-01;0.24579144;13057.0
2018-10-02;0.24542761;13058.0
2018-10-03;0.23552299;13059.0
2018-10-04;0.23144972;13060.0
2018-10-05;0.2186886;13061.0
2018-10-08;0.21614993;13064.0
2018-10-09;0.22235334;13065.0
2018-10-10;0.20544219;13066.0
2018-10-11;0.17259812;13067.0
2018-10-12;0.17322934;13068.0
2018-10-15;0.16990244;13071.0
2018-10-16;0.18251657;13072.0
2018-10-17;0.18433118;13073.0
2018-10-18;0.16953456;13074.0
2018-10-19;0.1875813;13075.0
2018-10-22;0.15102005;13078.0
2018-10-23;0.13027763;13079.0
2018-10-24;0.13654935;13080.0
2018-10-25;0.12935722;13081.0
2018-10-26;0.12104952;13082.0
2018-10-29;0.1260091;13085.0
2018-10-30;0.10298145;13086.0
2018-10-31;0.13514388;13087.0
2018-11-01;0.11551154;13088.0
2018-11-02;0.12617493;13089.0
2018-11-05;0.12526321;13092.0
2018-11-06;0.11798775;13093.0
2018-11-07;0.12046349;13094.0
2018-11-08;0.109392285;13095.0
2018-11-09;0.1115278;13096.0
2018-11-12;0.118130326;13099.0
2018-11-13;0.1022563;13100.0
2018-11-14;0.1048336;13101.0
2018-11-15;0.10815394;13102.0
2018-11-16;0.110981226;13103.0
2018-11-19;0.107865214;13106.0
2018-11-20;0.07196522;13107.0
2018-11-21;0.07824361;13108.0
2018-11-22;0.0717988;13109.0
2018-11-23;0.057208657;13110.0
2018-11-26;0.08267665;13113.0
2018-11-27;0.09757292;13114.0
2018-11-28;0.0905807;13115.0
2018-11-29;0.09876883;13116.0
2018-11-30;0.097093225;13117.0
2018-12-03;0.11317897;13120.0
2018-12-04;0.103027105;13121.0
2018-12-05;0.09866071;13122.0
2018-12-06;0.06764543;13123.0
2018-12-07;0.096778035;13124.0
2018-12-10;0.065295696;13127.0
2018-12-11;0.070436;13128.0
2018-12-12;0.068941;13129.0
2018-12-13;0.06534076;13130.0
2018-12-14;0.061232924;13131.0
2018-12-17;0.051633954;13134.0
2018-12-18;0.03536904;13135.0
2018-12-19;0.044643164;13136.0
2018-12-20;0.020156741;13137.0
2018-12-21;0.005602956;13138.0
2018-12-24;0.0062345266;13141.0
2018-12-25;0.0062345266;13142.0
2018-12-26;0.0062345266;13143.0
2018-12-27;-0.026373208;13144.0
2018-12-28;-0.009260237;13145.0
2018-12-31;-0.0051662326;13148.0
2019-01-01;-0.0051662326;13149.0
2019-01-02;-0.0021924973;13150.0
2019-01-03;0.002453804;13151.0
2019-01-04;0.017219901;13152.0
2019-01-07;0.009195209;13155.0
2019-01-08;0.014101028;13156.0
2019-01-09;0.01648426;13157.0
2019-01-10;0.011475205;13158.0
2019-01-11;0.011544228;13159.0
2019-01-14;0.0040323734;13162.0
2019-01-15;0.007758975;13163.0
2019-01-16;0.007895231;13164.0
2019-01-17;0.013510227;13165.0
2019-01-18;0.03294027;13166.0
2019-01-21;0.03224492;13169.0
2019-01-22;0.016516209;13170.0
2019-01-23;0.010561705;13171.0
2019-01-24;0.009336472;13172.0
2019-01-25;0.015191913;13173.0
2019-01-28;0.01012814;13176.0
2019-01-29;0.026759982;13177.0
2019-01-30;0.039940715;13178.0
2019-01-31;0.04106748;13179.0
2019-02-01;0.034316182;13180.0
2019-02-04;0.04898393;13183.0
2019-02-05;0.07616806;13184.0
2019-02-06;0.094308734;13185.0
2019-02-07;0.06911981;13186.0
2019-02-08;0.057982564;13187.0
2019-02-11;0.07796502;13190.0
2019-02-12;0.08021903;13191.0
2019-02-13;0.09184563;13192.0
2019-02-14;0.09154439;13193.0
2019-02-15;0.09767294;13194.0
2019-02-18;0.0875057;13197.0
2019-02-19;0.086403966;13198.0
2019-02-20;0.07995415;13199.0
2019-02-21;0.08018291;13200.0
2019-02-22;0.086387634;13201.0
2019-02-25;0.07376528;13204.0
2019-02-26;0.074655294;13205.0
2019-02-27;0.07283366;13206.0
2019-02-28;0.06439376;13207.0
2019-03-01;0.07861316;13208.0
2019-03-04;0.10556257;13211.0
2019-03-05;0.09594059;13212.0
2019-03-06;0.078070045;13213.0
2019-03-07;0.07931483;13214.0
2019-03-08;0.06764603;13215.0
2019-03-11;0.06443;13218.0
2019-03-12;0.0696516;13219.0
2019-03-13;0.077917576;13220.0
2019-03-14;0.09486091;13221.0
2019-03-15;0.09843159;13222.0
2019-03-18;0.10541034;13225.0
2019-03-19;0.12288284;13226.0
2019-03-20;0.11097145;13227.0
2019-03-21;0.10934782;13228.0
2019-03-22;0.10591495;13229.0
2019-03-25;0.08817947;13232.0
2019-03-26;0.092291;13233.0
2019-03-27;0.080462456;13234.0
2019-03-28;0.079669476;13235.0
2019-03-29;0.07782233;13236.0
2019-04-01;0.08891022;13239.0
2019-04-02;0.09579575;13240.0
2019-04-03;0.096597314;13241.0
2019-04-04;0.10103059;13242.0
2019-04-05;0.08520591;13243.0
2019-04-08;0.098291755;13246.0
2019-04-09;0.08582592;13247.0
2019-04-10;0.07099962;13248.0
2019-04-11;0.06665015;13249.0
2019-04-12;0.06640172;13250.0
2019-04-15;0.06526971;13253.0
2019-04-16;0.06483567;13254.0
2019-04-17;0.06812692;13255.0
2019-04-18;0.053280115;13256.0
2019-04-19;0.051347733;13257.0
2019-04-22;0.056404114;13260.0
2019-04-23;0.05567813;13261.0
2019-04-24;0.04807353;13262.0
2019-04-25;0.05493915;13263.0
2019-04-26;0.023967028;13264.0
2019-04-29;0.022859931;13267.0
2019-04-30;0.024941564;13268.0
2019-05-01;0.024941564;13269.0
2019-05-02;0.006778717;13270.0
2019-05-03;0.015690446;13271.0
2019-05-06;0.0070160627;13274.0
2019-05-07;-0.009678423;13275.0
2019-05-08;-0.0074502826;13276.0
2019-05-09;-0.030821323;13277.0
2019-05-10;-0.018390238;13278.0
2019-05-13;-0.0315786;13281.0
2019-05-14;-0.025575757;13282.0
2019-05-15;-0.030615687;13283.0
2019-05-16;-0.01514107;13284.0
2019-05-17;-0.01514107;13285.0
2019-05-20;-0.022823155;13288.0
2019-05-21;-0.019209802;13289.0
2019-05-22;-0.014485776;13290.0
2019-05-23;-0.02984488;13291.0
2019-05-24;-0.014397502;13292.0
2019-05-27;-0.0020781755;13295.0
2019-05-28;-0.01036787;13296.0
2019-05-29;-0.032358646;13297.0
2019-05-30;-0.03715384;13298.0
2019-05-31;-0.044094384;13299.0
2019-06-03;-0.03838229;13302.0
2019-06-04;-0.043320656;13303.0
2019-06-05;-0.037314773;13304.0
2019-06-06;-0.040948927;13305.0
2019-06-07;-0.04401666;13306.0
2019-06-10;-0.045039892;13309.0
2019-06-11;-0.044706464;13310.0
2019-06-12;-0.059207737;13311.0
2019-06-13;-0.057483256;13312.0
2019-06-14;-0.060008347;13313.0
2019-06-17;-0.061104417;13316.0
2019-06-18;-0.043432295;13317.0
2019-06-19;-0.041502833;13318.0
2019-06-20;-0.03002435;13319.0
2019-06-21;-0.01622951;13320.0
2019-06-24;-0.032703638;13323.0
2019-06-25;-0.02797687;13324.0
2019-06-26;-0.028977275;13325.0
2019-06-27;-0.040573835;13326.0
2019-06-28;-0.0335595;13327.0
2019-07-01;-0.020563722;13330.0
2019-07-02;-0.015667021;13331.0
2019-07-03;-0.020380914;13332.0
2019-07-04;-0.014245808;13333.0
2019-07-05;-0.023591578;13334.0
2019-07-08;-0.008647203;13337.0
2019-07-09;-0.029121399;13338.0
2019-07-10;-0.040055037;13339.0
2019-07-11;-0.028238058;13340.0
2019-07-12;-0.021653354;13341.0
2019-07-15;-0.012081265;13344.0
2019-07-16;-0.012652636;13345.0
2019-07-17;-0.022075534;13346.0
2019-07-18;-0.03151816;13347.0
2019-07-19;-0.032698512;13348.0
2019-07-22;-0.030280888;13351.0
2019-07-23;-0.022189975;13352.0
2019-07-24;-0.028793752;13353.0
2019-07-25;-0.042220235;13354.0
2019-07-26;-0.034687996;13355.0
2019-07-29;-0.048656642;13358.0
2019-07-30;-0.06063664;13359.0
2019-07-31;-0.059477985;13360.0
2019-08-01;-0.054356217;13361.0
2019-08-02;-0.06200987;13362.0
2019-08-05;-0.08311361;13365.0
2019-08-06;-0.082327545;13366.0
2019-08-07;-0.10384488;13367.0
2019-08-08;-0.09136927;13368.0
2019-08-09;-0.09632313;13369.0
2019-08-12;-0.0904749;13372.0
2019-08-13;-0.08053768;13373.0
2019-08-14;-0.10093886;13374.0
2019-08-15;-0.094394326;13375.0
2019-08-16;-0.08988315;13376.0
2019-08-19;-0.07563752;13379.0
2019-08-20;-0.09011006;13380.0
2019-08-21;-0.08545351;13381.0
2019-08-22;-0.08766693;13382.0
2019-08-23;-0.09205699;13383.0
2019-08-26;-0.101723254;13386.0
2019-08-27;-0.10030055;13387.0
2019-08-28;-0.10229182;13388.0
2019-08-29;-0.08958489;13389.0
2019-08-30;-0.07764429;13390.0
2019-09-02;-0.07276875;13393.0
2019-09-03;-0.0847702;13394.0
2019-09-04;-0.07388115;13395.0
2019-09-05;-0.04068482;13396.0
2019-09-06;-0.051404238;13397.0
2019-09-09;-0.043492377;13400.0
2019-09-10;-0.04084897;13401.0
2019-09-11;-0.03210777;13402.0
2019-09-12;-0.04313284;13403.0
2019-09-13;-0.035677016;13404.0
2019-09-16;-0.020810246;13407.0
2019-09-17;-0.036489725;13408.0
2019-09-18;-0.031366587;13409.0
2019-09-19;-0.02797407;13410.0
2019-09-20;-0.026797473;13411.0
2019-09-23;-0.041634202;13414.0
2019-09-24;-0.060637176;13415.0
2019-09-25;-0.090530455;13416.0
2019-09-26;-0.08391285;13417.0
2019-09-27;-0.080574095;13418.0
2019-09-30;-0.07600784;13421.0
2019-10-01;-0.07897931;13422.0
2019-10-02;-0.100173295;13423.0
2019-10-03;-0.11070436;13424.0
2019-10-04;-0.08865869;13425.0
2019-10-07;-0.07088876;13428.0
2019-10-08;-0.074409544;13429.0
2019-10-09;-0.08162093;13430.0
2019-10-10;-0.06337553;13431.0
2019-10-11;-0.028868496;13432.0
2019-10-14;-0.043488145;13435.0
2019-10-15;-0.039343655;13436.0
2019-10-16;-0.04371965;13437.0
2019-10-17;-0.037938476;13438.0
2019-10-18;-0.026411831;13439.0
2019-10-21;-0.033854663;13442.0
2019-10-22;-0.011595786;13443.0
2019-10-23;0.0028020144;13444.0
2019-10-24;0.013954759;13445.0
2019-10-25;0.006934166;13446.0
2019-10-28;0.02704072;13449.0
2019-10-29;0.009493232;13450.0
2019-10-30;0.0164541;13451.0
2019-10-31;-0.016562998;13452.0
2019-11-01;-0.0023720264;13453.0
2019-11-04;0.00030207634;13456.0
2019-11-05;-0.004758537;13457.0
2019-11-06;-0.000913918;13458.0
2019-11-07;0.00035500526;13459.0
2019-11-08;0.0028808117;13460.0
2019-11-11;0.015324712;13463.0
2019-11-12;0.010395646;13464.0
2019-11-13;0.018814087;13465.0
2019-11-14;0.022037864;13466.0
2019-11-15;0.024653316;13467.0
2019-11-18;0.012949944;13470.0
2019-11-19;0.023659706;13471.0
2019-11-20;0.048624158;13472.0
2019-11-21;0.032908916;13473.0
2019-11-22;0.051285505;13474.0
2019-11-25;0.074100375;13477.0
2019-11-26;0.048760653;13478.0
2019-11-27;0.045417786;13479.0
2019-11-28;0.044293642;13480.0
2019-11-29;0.026970506;13481.0
2019-12-02;0.016079664;13484.0
2019-12-03;-0.011560261;13485.0
2019-12-04;0.01006031;13486.0
2019-12-05;0.022515178;13487.0
2019-12-06;0.0720675;13488.0
2019-12-09;0.049452066;13491.0
2019-12-10;0.07027078;13492.0
2019-12-11;0.053576946;13493.0
2019-12-12;0.046809435;13494.0
2019-12-13;0.062965274;13495.0
2019-12-16;0.07610595;13498.0
2019-12-17;0.09275615;13499.0
2019-12-18;0.10172343;13500.0
2019-12-19;0.09810674;13501.0
2019-12-20;0.13241374;13502.0
2019-12-23;0.14427495;13505.0
2019-12-24;0.14427495;13506.0
2019-12-25;0.14427495;13507.0
2019-12-26;0.14427495;13508.0
2019-12-27;0.17004108;13509.0
2019-12-30;0.14401197;13512.0
2019-12-31;0.14401197;13513.0
2020-01-01;0.14401197;13514.0
2020-01-02;0.15042257;13515.0
2020-01-03;0.1450336;13516.0
2020-01-06;0.11625695;13519.0
2020-01-07;0.11298561;13520.0
2020-01-08;0.10648227;13521.0
2020-01-09;0.094584465;13522.0
2020-01-10;0.10229373;13523.0
2020-01-13;0.104278326;13526.0
2020-01-14;0.10799277;13527.0
2020-01-15;0.0994966;13528.0
2020-01-16;0.10128653;13529.0
2020-01-17;0.11152732;13530.0
2020-01-20;0.092678666;13533.0
2020-01-21;0.08492148;13534.0
2020-01-22;0.098433614;13535.0
2020-01-23;0.0891583;13536.0
2020-01-24;0.10149813;13537.0
2020-01-27;0.08109164;13540.0
2020-01-28;0.09893978;13541.0
2020-01-29;0.08767116;13542.0
2020-01-30;0.077664495;13543.0
2020-01-31;0.06898332;13544.0
2020-02-03;0.066600084;13547.0
2020-02-04;0.067320704;13548.0
2020-02-05;0.06552243;13549.0
2020-02-06;0.07381642;13550.0
2020-02-07;0.056555748;13551.0
2020-02-10;0.062484503;13554.0
2020-02-11;0.07232678;13555.0
2020-02-12;0.06259;13556.0
2020-02-13;0.04490292;13557.0
2020-02-14;0.054824352;13558.0
2020-02-17;0.03776002;13561.0
2020-02-18;0.035547733;13562.0
2020-02-19;0.04585862;13563.0
2020-02-20;0.055634975;13564.0
2020-02-21;0.044533014;13565.0
2020-02-24;-0.004924059;13568.0
2020-02-25;-0.008024275;13569.0
2020-02-26;-0.015564084;13570.0
2020-02-27;-0.059758246;13571.0
2020-02-28;-0.066563725;13572.0
2020-03-02;-0.061044633;13575.0
2020-03-03;-0.03683406;13576.0
2020-03-04;-0.037786603;13577.0
2020-03-05;-0.061577678;13578.0
2020-03-06;-0.09848058;13579.0
